     108
nfi=       0 etot=         44.78225733
Ar           31.83264232          45.19266340          21.37755848
Ar            2.23127251          24.90042039          13.47992557
Ar            4.75555513          21.70181843          45.99892636
Ar           10.26070070          28.82498665          36.32163560
Ar           15.14796784          28.72038897          30.55884720
Ar           24.53760316          47.48843041          41.23272091
Ar            1.73053572          55.48499600          14.24145139
Ar           22.26361885         -12.76317082          14.10086889
Ar            7.46089012          28.91094419          -4.17734797
Ar           31.23204208          -5.19968604          23.19926507
Ar           21.60230544          33.66195287          14.20380740
Ar           46.56193172          -0.36523798          29.39384829
Ar           68.65233646           9.92527828           6.26061740
Ar            7.52090141          -2.29450676          14.44486282
Ar            4.95641929          -6.78762875          15.28418904
Ar           14.93672525          25.01793257          34.68461192
Ar            5.38720024          24.02997886          34.80238438
Ar           -0.62707986           9.03173368          32.23973484
Ar           17.87908739          25.96931983          48.36408034
Ar           23.48428956          33.39342145          59.35823181
Ar           23.36177966          30.84576249          -3.20339031
Ar           18.07903100          21.55639672          13.62800538
Ar           32.09427512          28.20510371          11.92068190
Ar           12.96150121          20.90801627          47.09396326
Ar           19.50876807          33.86601969          30.26644183
Ar           36.93361106           6.87595570          33.78706534
Ar           25.55190854          24.14335044          31.27395382
Ar           38.11689011           6.93987582          27.34147491
Ar           28.29483457          47.34820299          20.25025833
Ar           39.36225714          18.32447793          29.93114001
Ar           28.06826413          43.72724321          53.35169460
Ar           25.13171310          39.20915312          19.50914256
Ar           21.02712623          34.37347568          21.56199503
Ar           15.64692124          29.95008231          20.79273161
Ar           14.68447894          26.65196224          19.83199263
Ar           18.09677984          28.42104026          23.04744188
Ar           31.14934805          45.19128859           6.02486465
Ar           41.77928439          27.72980789          33.53719049
Ar            5.64612877          33.51326277          29.48801824
Ar           18.27440682          37.02698158          20.31948860
Ar           33.20003235          28.35727700          54.06886999
Ar           18.95091810          32.36464560          52.80555820
Ar            5.66521817          22.97766294          50.64360515
Ar           35.85620463          19.26929885          19.15033416
Ar           27.46027147           9.15987633          22.84756892
Ar           51.83672363          33.52040549          22.47983821
Ar           36.59400605          23.95834339          19.90349159
Ar           35.24730604          11.20019793          22.75050857
Ar           28.59141629          13.50244944          16.87824822
Ar           38.46538088         -13.31729343          42.88197881
Ar           41.91515541           6.35379429          20.68418238
Ar           20.81328392          25.57595950          31.51740874
Ar           43.86467333          -8.90907786          30.29617560
Ar           20.67931093          14.32983501          43.07104833
Ar           40.65710510          52.12834881          46.40580920
Ar           49.08449016          27.98743228           2.40726291
Ar           48.88571393          27.57790973          16.14941444
Ar           38.58659342          12.39217449          12.91500491
Ar           26.45432688          16.57364160          23.69805338
Ar           34.47490080          36.88991315          -5.23814112
Ar           53.38314052          24.38698379          20.80553337
Ar           40.69435126          32.74863839          45.25155220
Ar           47.40312417          -3.16567336          38.44561294
Ar           31.63974036          14.18870567          19.18007469
Ar           22.47727996          49.41054775          32.39292372
Ar           46.79166333          27.95743131          33.12406516
Ar           29.04424617          24.57754892          28.94528231
Ar           23.97471431          27.37474238          -2.60516604
Ar           43.58821851          32.57047961          41.27372549
Ar           25.24274036          33.46912760          19.60097073
Ar           25.20422733          59.76036859           0.59888477
Ar           23.84146150          23.49432253          23.49132332
Ar           53.85312953          54.79615182          17.20227039
Ar           39.05448487          50.82894345          15.92669641
Ar           41.92497526          35.06338086          19.76479407
Ar           63.12967066          36.93791395          61.90219460
Ar           38.84281116          45.83150160          29.40061647
Ar           29.04188146          38.04475667          19.29144449
Ar           26.74367988          24.19631759          26.28939229
     108
nfi=    3900 etot=         -0.50584936
Ar            8.70271441         -23.81937629         -15.00197185
Ar           -3.13304349          -2.26909409          -9.29801749
Ar           19.24147780          29.83889880          -4.71909852
Ar           41.55677543           5.06576657           8.23796730
Ar           19.81277183          33.97100322           6.80133338
Ar            5.29773796          33.76040596          32.84987380
Ar           19.89193277          31.18970762          25.53502286
Ar          -16.08215238          28.01758774          18.40687473
Ar            6.06276320           2.52519334          23.29747720
Ar           24.47213229          20.67649617          33.73104420
Ar           18.33982036          11.43440078          55.96524970
Ar           16.38889644          28.41643220          41.32492126
Ar           21.51266822          29.91466829          20.37177496
Ar           -1.95900452          16.38357614         -11.77147634
Ar            2.88681058          28.35859476          18.45028119
Ar           31.44662604          35.30334883          22.68690178
Ar           -7.15623592          28.71752722          29.26700376
Ar            4.68839204          18.27958084          21.47893623
Ar           24.04344243          11.85654734          21.36606921
Ar           13.57164581          71.37092637          39.74669114
Ar           22.23232928          23.43119187          35.50826886
Ar           15.69919120          31.36250587          25.74032898
Ar           12.86432168          30.81136535          52.82303796
Ar           15.19906012          35.11855325          53.24860406
Ar           19.79075146          52.28936212           8.51224266
Ar           35.83767394          46.57268670           2.63622414
Ar           22.08950457          23.53885325          17.52951928
Ar           25.02903946          40.60576216          16.38798021
Ar           31.47071250          45.09226875          17.03154744
Ar           32.16705831          45.25990915          20.42348718
Ar            2.22533265          25.48770032          12.63136860
Ar            5.14691056          21.59750566          46.86206154
Ar           10.63018152          30.05225005          35.89289706
Ar           14.96790098          29.20899604          30.62976386
Ar           25.37581605          47.09934901          40.63556233
Ar            1.96133972          55.25156751          15.04876388
Ar           22.19375183         -12.32864159          13.30683974
Ar            6.25894868          28.52447677          -3.54399024
Ar           31.48849411          -5.76778188          22.91017786
Ar           21.69441218          34.79592498          15.39347840
Ar           47.65505358          -0.25321362          29.79872503
Ar           69.28138117          10.05733470           6.15343075
Ar            7.19546891          -3.63886389          14.39654011
Ar            5.09151702          -7.50748375          15.82296305
Ar           14.09712492          25.01478039          33.71700869
Ar            5.19336113          24.41928592          34.97836940
Ar           -1.66614838           8.22406114          32.15402531
Ar           17.62992482          26.14682361          48.44941615
Ar           23.41433858          33.92168209          59.31941495
Ar           22.98102427          31.48792522          -4.43368819
Ar           18.54091810          22.69778022          14.17756188
Ar           31.38723921          27.74464389          12.61001292
Ar           12.21485699          21.80418000          48.41416378
Ar           19.85264073          33.29203611          30.13584242
Ar           37.39630054           6.94595067          34.33303146
Ar           26.69464409          23.21814579          30.77094324
Ar           37.40712990           5.84103476          28.18170639
Ar           27.35069132          47.51504776          21.57573111
Ar           40.19041157          18.77461836          29.82965060
Ar           28.55315383          44.04805289          53.26053961
Ar           24.02990505          39.07931382          19.69777663
Ar           21.30806401          33.88220725          21.49924157
Ar           15.79409517          31.08269811          20.81879869
Ar           15.01593793          26.85867926          20.00446478
Ar           18.86440455          28.98615546          22.94953772
Ar           30.89087672          44.81446706           5.97871193
Ar           43.16034165          26.83081781          33.22675594
Ar            5.59940005          34.19407780          29.20423257
Ar           18.33237229          36.33599834          19.85272304
Ar           32.97493461          27.41245746          54.00482230
Ar           18.64883422          31.69293828          53.42702414
Ar            5.76158497          23.16496460          49.79079324
Ar           34.27741587          19.39756959          18.21287712
Ar           28.97406457           9.15125375          23.11494700
Ar           51.95922537          33.80178033          23.69090613
Ar           36.61341304          24.88967269          20.30317838
Ar           35.05274655          10.19313978          23.77908046
Ar           27.46216457          13.66398937          16.68839802
Ar           38.88368859         -15.10190694          42.34977480
Ar           41.54027827           5.45163567          20.39724582
Ar           19.58243105          25.01048961          32.32730376
Ar           43.78571579          -8.60071524          29.58382827
Ar           20.78019887          14.19591236          42.96563301
Ar           40.70115059          52.29860451          45.82090856
Ar           48.29892637          28.05046644           2.27017391
Ar           48.60595016          28.38701184          16.40418998
Ar           39.36894506          13.16874470          12.49673309
Ar           27.19060656          15.70540008          24.21653014
Ar           35.25507262          36.74684877          -5.50556103
Ar           52.05230291          24.76809770          21.17838857
Ar           41.17064948          33.97695779          45.38208324
Ar           48.20709295          -3.14538792          39.01935322
Ar           32.25551720          14.68183084          19.05355600
Ar           22.08929263          49.12855319          32.50370125
Ar           46.34978502          28.04612768          32.60486334
Ar           29.60979460          24.24161938          28.59915601
Ar           22.94930748          27.63683394          -3.36153703
Ar           43.94142878          31.92050642          43.12178944
Ar           23.80929565          32.37740532          19.62953447
Ar           25.14902948          60.02794503          -0.95951449
Ar           23.98867737          23.58536254          22.55712051
Ar           53.37216318          55.21101258          18.46978982
Ar           39.18562537          50.87975705          15.48704467
Ar           41.43736951          34.01106276          19.79604984
Ar           63.62220020          36.02000736          62.18176961
Ar           39.83497585          46.10583721          29.71918966
Ar           29.27618319          37.95494547          18.14867013
Ar           26.02281539          24.97517403          25.85145847
     108
nfi=    4000 etot=         -2.01753197
Ar            8.44168728         -24.31955639         -15.77582585
Ar           -3.95539944          -1.88733694         -10.06867369
Ar           18.47216868          29.68526060          -4.88384302
Ar           42.33203560           4.65619516           8.22062225
Ar           19.41509066          35.02026778           6.80266101
Ar            5.36265266          33.65148513          32.66119966
Ar           19.49347794          31.39363947          26.16629906
Ar          -15.56832971          28.08678717          18.90573708
Ar            6.71347119           2.17743402          22.80084611
Ar           24.22132384          20.81985151          33.38331696
Ar           18.35582093          10.07729213          55.83925530
Ar           16.42864102          28.60490839          41.25223056
Ar           21.84182282          29.00388496          20.40790908
Ar           -2.31244876          15.84826171         -12.13134954
Ar            2.86233806          28.88596570          18.13402687
Ar           31.36807947          35.97064880          24.00002777
Ar           -7.68937315          28.89656368          29.35289777
Ar            4.66392188          18.11987957          21.77114326
Ar           23.50759188          12.31872434          20.58005606
Ar           14.56205004          71.66297039          39.12849013
Ar           21.95596185          23.73553943          34.56391793
Ar           15.81762406          30.60114079          25.31284779
Ar           12.50583313          31.50991195          52.76977894
Ar           14.41620726          35.72665266          54.44310613
Ar           18.64070504          52.00558938           8.32080020
Ar           36.45120795          46.79387256           2.32720327
Ar           22.02898056          22.50155826          17.45791902
Ar           25.57954828          39.82418709          16.84462544
Ar           31.68405329          45.03537133          16.25717118
Ar           32.32105646          45.57011969          20.58490278
Ar            2.71065670          26.38935238          12.12516707
Ar            5.15744857          21.29324444          46.48141276
Ar           11.35377071          31.48205178          36.48999620
Ar           14.80438494          30.09640613          30.40914548
Ar           26.11664264          46.73364407          40.11904135
Ar            2.51739634          54.68967616          16.21353496
Ar           22.08011991         -11.80328925          12.82527736
Ar            5.43963653          28.00519559          -2.97369050
Ar           31.38011139          -6.23386421          23.14017311
Ar           21.73246596          35.83912283          17.02061421
Ar           48.96805452          -0.52808175          30.11340361
Ar           69.73508814          10.41222340           5.70321358
Ar            6.82039188          -5.02683686          14.39837899
Ar            5.12079178          -7.58376543          15.76932384
Ar           13.47074729          24.86194442          33.03263392
Ar            5.29349263          25.01784627          34.94481229
Ar           -2.51879932           7.36181146          32.11421718
Ar           17.15971477          27.00552716          49.16489718
Ar           24.27438090          35.24244789          59.05805481
Ar           23.15166446          31.81990074          -6.16054418
Ar           19.20865039          23.33241797          15.34086719
Ar           30.81258062          27.23080022          13.32703261
Ar           11.49482410          22.74102201          49.74006644
Ar           19.73339241          33.67597406          30.04667117
Ar           37.70561772           7.10814669          34.77545631
Ar           26.91387378          22.30591965          30.85770383
Ar           37.14436398           5.57772435          29.06915495
Ar           27.90819600          46.74898301          21.76327029
Ar           41.01658728          19.21445781          29.73390519
Ar           29.04047879          44.52533549          53.22453525
Ar           23.00443001          38.81383822          19.83484727
Ar           20.84993937          33.00013288          22.21401447
Ar           14.93074858          32.16910314          21.97241471
Ar           14.49887953          27.91200424          20.12161191
Ar           18.16674208          28.98498598          23.12765446
Ar           30.87444007          44.47015079           5.90008264
Ar           43.22688442          25.23311899          33.06088432
Ar            5.42913964          34.97238410          28.30618619
Ar           19.33347550          35.63715689          19.68600207
Ar           33.17881639          26.20543639          53.26226468
Ar           18.83298335          32.18010134          53.14671638
Ar            5.84929304          22.76082932          50.08096381
Ar           32.75541828          19.34336326          17.39734541
Ar           30.42287871           9.60568890          22.79571375
Ar           51.83771984          33.76322337          24.14336843
Ar           36.56643120          26.04469455          20.40647040
Ar           34.66003971           9.26435775          24.61836355
Ar           26.61136237          13.47967755          17.16444580
Ar           39.34446920         -16.90997788          42.00656391
Ar           41.14202614           4.51620213          20.13983317
Ar           18.27440338          24.30823251          33.32982485
Ar           43.66462837          -7.80227453          29.29854235
Ar           20.94192400          14.35314923          42.75688116
Ar           40.64082314          51.85691892          45.44837609
Ar           47.15894237          27.87565616           1.42834158
Ar           49.07907476          28.90793495          16.76900037
Ar           40.17600184          14.38762268          12.22718687
Ar           27.85329947          15.77930241          25.73444952
Ar           35.71600376          35.66517819          -5.77272787
Ar           51.53766417          25.21674065          21.33249411
Ar           41.88452312          34.97852540          45.28180546
Ar           48.67376519          -2.96530037          39.56777925
Ar           32.60544493          14.45327866          18.10685111
Ar           21.72381225          48.89680774          32.62405864
Ar           46.29351861          28.47235135          31.79603845
Ar           30.53155099          24.27874804          27.93654032
Ar           22.12796988          28.27765756          -4.69406815
Ar           44.08915535          31.45332155          45.13981642
Ar           23.67267275          31.84655528          18.75017855
Ar           25.09890736          59.73227213          -2.29691619
Ar           24.18462625          23.84596745          21.78559597
Ar           52.84395312          56.18437845          19.48743328
Ar           39.31943299          51.15422968          14.53444096
Ar           40.89629621          33.24008226          20.06373971
Ar           64.25060821          34.98740751          62.25259721
Ar           40.78416063          46.34877810          30.03881921
Ar           29.24825521          38.01207547          17.10909225
Ar           25.15047433          25.71845867          25.40082069
     108
nfi=    4100 etot=         -1.11957099
Ar            8.15224693         -24.90606580         -16.51729442
Ar           -4.73591317          -1.77947429         -10.56351314
Ar           18.36207151          29.53944255          -4.64689575
Ar           43.09470120           4.04229411           8.34847798
Ar           18.86934042          36.05505120           6.74729501
Ar            5.39675970          33.59576745          32.06146177
Ar           19.71746845          31.63293082          25.97171209
Ar          -15.96182648          28.16971095          19.08962640
Ar            7.26837742           1.14367377          22.79008976
Ar           24.00975230          21.27875820          32.90159530
Ar           18.47401551           8.75398988          55.69012008
Ar           16.76289507          28.39576553          41.43688532
Ar           22.15298469          28.52022567          20.32154839
Ar           -2.89962041          15.02250649         -12.39789131
Ar            2.44057605          29.80596523          17.94727912
Ar           31.24246500          36.71221510          25.44890000
Ar           -8.80063497          28.82107286          29.40894136
Ar            4.58427512          17.98918955          21.96706050
Ar           23.00617454          12.66713996          19.69534586
Ar           15.61228280          71.82590928          38.57072123
Ar           21.72171651          24.21430678          33.20869261
Ar           15.12591702          30.47991231          25.85301537
Ar           12.57901078          32.16922118          53.22380465
Ar           13.91016818          35.96444080          55.59399009
Ar           17.74954864          51.38692192           8.17668311
Ar           37.02607407          46.80029986           2.19331378
Ar           22.32609498          21.47586575          17.60769719
Ar           25.75735488          38.93590011          17.63547014
Ar           31.94238175          45.11113378          15.65530453
Ar           33.07576275          46.60128290          20.22238475
Ar            3.54697878          27.20553937          12.17517992
Ar            4.84333993          21.16542265          46.65160903
Ar           12.35341304          32.51174221          36.93321252
Ar           14.03444162          30.39943789          30.17405392
Ar           26.94784649          46.31550076          39.64186198
Ar            3.27354107          53.94716109          17.05579984
Ar           21.99359340         -11.27175764          12.73112511
Ar            5.09908409          27.30721483          -2.37605219
Ar           31.30500831          -6.51879222          23.26096485
Ar           22.82167403          36.09669016          17.27870234
Ar           50.50487937           0.18199993          30.23206788
Ar           69.91306592          10.86393040           5.05175293
Ar            7.15431330          -5.20506092          13.68759398
Ar            4.29974155          -8.79401967          15.77940959
Ar           12.77009986          24.86330573          32.52737980
Ar            5.83657152          25.67324999          34.67828699
Ar           -3.27513070           6.48474134          32.06119717
Ar           17.66481176          27.20983642          49.78354808
Ar           24.81683862          36.15566326          58.77747799
Ar           23.68867638          31.88617895          -7.89327030
Ar           19.26309715          24.22087131          16.69654838
Ar           30.34075086          26.70230440          14.08642771
Ar           10.68508682          23.71204757          51.05283674
Ar           19.62659786          33.60885152          29.39439454
Ar           37.93358381           7.35720567          35.16239972
Ar           27.09077227          21.62307045          30.89031472
Ar           37.17299794           5.66160582          29.94909460
Ar           28.77801816          46.85302826          22.59378594
Ar           41.84037751          19.66651533          29.65328118
Ar           29.54280601          44.46737273          52.68801937
Ar           22.09582099          38.99128340          20.39802684
Ar           21.22583648          31.25890144          22.59850106
Ar           14.10973237          32.38628910          22.51224427
Ar           14.32019001          29.40559403          21.13640120
Ar           17.66876582          29.28476923          22.57518286
Ar           31.04545598          44.22286474           5.79192366
Ar           43.35811800          24.15548655          32.87431590
Ar            5.23060842          35.84998451          27.67487738
Ar           19.17656890          35.74205277          20.74606365
Ar           33.20454679          25.28579181          52.49907385
Ar           19.12850658          31.62518695          53.17133234
Ar            6.11696276          21.99975327          50.16289161
Ar           31.37313307          19.01910397          16.74124509
Ar           31.09374243           9.77191115          22.97202006
Ar           51.34309743          34.06764471          24.52902979
Ar           36.85129068          26.84944642          20.63429096
Ar           33.88991354           8.43524849          25.19334844
Ar           26.16525787          12.85308429          18.23209737
Ar           39.68482454         -18.74318402          41.54431212
Ar           40.86806159           4.03920743          19.30847752
Ar           17.06703121          23.70022256          34.33607193
Ar           43.13976768          -7.24017225          28.95216740
Ar           20.93279634          14.84124391          42.49040751
Ar           41.18179872          52.68694961          44.47139064
Ar           46.02515877          27.76092904           0.83301565
Ar           49.40341609          30.34566275          17.19108131
Ar           40.83602480          13.93056829          12.11787287
Ar           28.61099835          15.67215145          26.92567523
Ar           35.78505021          34.07305337          -5.99071896
Ar           51.09095663          25.80540806          21.61195358
Ar           42.80974412          35.79536364          45.04562505
Ar           48.67882990          -2.41567744          39.61250147
Ar           32.76262654          14.35477778          16.79229575
Ar           21.37832616          48.70494813          32.74766449
Ar           44.88747349          28.51894417          31.75989838
Ar           31.13739366          24.34411029          27.35386599
Ar           22.25392936          28.88787273          -6.24947856
Ar           43.94893850          31.23079902          47.26038063
Ar           23.03423770          31.92047331          18.00363876
Ar           24.70971502          59.39051908          -3.76865347
Ar           24.23508145          24.33311831          21.13772768
Ar           52.56874919          57.11917031          19.92178009
Ar           39.01573441          52.16870505          14.21133535
Ar           40.35874757          32.71379651          20.44636885
Ar           65.00841892          33.83757771          61.87118000
Ar           41.69859786          46.59073879          30.36959955
Ar           29.25548821          38.12043337          16.04949118
Ar           24.22806666          26.47244777          24.91704881
     108
nfi=    4200 etot=         -1.42469532
Ar            7.83169792         -25.58196856         -17.23848965
Ar           -5.39496428          -1.52813200         -10.63969197
Ar           17.71584342          30.31957328          -4.96928926
Ar           43.94420655           4.06414103           7.74389562
Ar           18.35787107          37.00041402           6.87584687
Ar            5.32897274          33.60877167          31.11177014
Ar           18.63584888          31.15925624          25.74845702
Ar          -16.25323984          28.05693885          19.81868068
Ar            7.86361363           0.52156719          22.87071869
Ar           23.70137874          21.78502000          32.38670793
Ar           18.70438284           7.36414086          55.49603132
Ar           16.88637353          28.50783405          41.44754246
Ar           22.02935484          27.81447298          19.62369444
Ar           -3.08148679          15.39603179         -12.90781616
Ar            2.19186575          30.35913019          17.83905341
Ar           31.11819538          37.38724171          26.72816011
Ar           -9.20927779          28.72441739          29.54220870
Ar            4.45024810          17.91424843          21.97263589
Ar           21.88603795          12.90561678          19.18412665
Ar           16.52669370          71.91432489          37.81986402
Ar           21.41654401          24.95724617          31.61463885
Ar           15.01579848          30.91601141          26.40898711
Ar           12.81562171          33.00345043          54.17649327
Ar           13.59490182          36.51310954          56.40976147
Ar           17.05893942          50.59925517           8.04845192
Ar           37.80317900          46.94138534           1.65643435
Ar           22.33050323          20.92974418          17.89324527
Ar           25.48714659          38.27195753          18.76745110
Ar           32.25790636          44.85769068          14.97513893
Ar           33.45675918          46.47427956          19.64313174
Ar            3.77287001          27.55527728          12.46724693
Ar            4.67061192          22.03300382          46.42773998
Ar           12.88184853          33.50457405          36.65806889
Ar           13.64853002          30.40579233          29.73139977
Ar           28.04286847          45.76220360          39.19795022
Ar            3.64868745          53.01653977          18.01012064
Ar           21.73537537         -10.70166850          13.09150020
Ar            5.00219910          27.26537218          -3.11720085
Ar           31.22343814          -6.76590487          23.43090625
Ar           23.92889805          35.27231304          16.81831369
Ar           50.62448709           0.95755971          30.39428014
Ar           69.69695240          10.98442826           4.80281378
Ar            7.68856670          -5.62644149          13.39531697
Ar            3.38453056          -9.77774792          15.54068597
Ar           12.33947224          25.55233571          32.06759988
Ar            7.07567522          25.55140647          35.38611221
Ar           -3.97579335           5.59191712          31.96876689
Ar           17.59184226          28.09893343          49.36356536
Ar           25.23511446          36.68443000          58.47803935
Ar           24.55338388          32.08879441          -9.70461362
Ar           20.18602897          25.02443317          17.31180960
Ar           29.99984448          26.12348594          14.97985679
Ar            9.64354202          24.64083341          52.29885184
Ar           21.09275689          32.91431339          28.50468420
Ar           38.07684679           7.76118675          35.50875383
Ar           27.30313754          21.37622538          30.65846439
Ar           37.23639748           5.54494525          30.80967702
Ar           28.70082249          46.25536601          23.31143062
Ar           42.69367219          20.23284667          29.65162910
Ar           30.14404387          44.89985313          53.02995880
Ar           21.31408631          39.44913921          21.41468316
Ar           21.53978288          30.16624006          23.00461829
Ar           13.37453306          33.12373015          24.01881350
Ar           14.66966574          29.16626984          20.91211812
Ar           17.44809246          31.25336287          22.57502334
Ar           31.23959748          44.17364557           5.60997443
Ar           42.90996590          23.67061918          32.56924932
Ar            4.98180222          36.65291949          27.24080736
Ar           18.88983759          35.31127163          22.18597547
Ar           33.54725298          24.60499545          51.77025302
Ar           19.30585162          31.83447345          54.04332394
Ar            6.73286491          21.36832945          49.94988482
Ar           30.19248448          18.41497862          16.14029982
Ar           32.09006494          10.11945905          22.54536093
Ar           50.99216540          34.06910048          24.74788850
Ar           36.89476694          27.69925274          20.41229039
Ar           33.01306039           7.57736247          25.73818605
Ar           26.79404015          12.11302945          19.24252182
Ar           40.10615564         -20.49416838          41.43061370
Ar           40.66666432           3.35012733          18.70499292
Ar           15.84539087          23.22280381          35.18686964
Ar           41.73153549          -7.45395079          28.12322530
Ar           20.74907719          15.49341818          42.20171453
Ar           41.32530069          53.72270722          43.75490902
Ar           45.31411834          27.24588050           1.46685221
Ar           50.55384988          31.24774930          18.07066812
Ar           41.34594886          13.58264380          11.92293446
Ar           29.41629851          15.46011778          27.89557393
Ar           35.69223908          32.66854677          -6.17329485
Ar           49.88692920          25.95933210          22.17048191
Ar           43.72080429          35.75394965          45.62161042
Ar           49.42819031          -2.24752295          40.39015299
Ar           32.82687411          15.08680221          15.80412876
Ar           21.04160883          48.53449717          32.87179671
Ar           43.84220149          28.89318827          31.43003954
Ar           31.63817311          24.51229105          26.68266572
Ar           21.61434708          29.43591249          -7.90471547
Ar           44.12824158          31.51169754          49.28832614
Ar           22.33632434          32.03969251          17.50756906
Ar           24.14841239          58.65403376          -5.02132816
Ar           23.94984308          25.12176149          20.60351833
Ar           52.55299408          57.16524019          20.82794194
Ar           39.01976999          52.23188725          14.25621046
Ar           39.67529488          31.95321710          20.51334757
Ar           65.83149806          32.48605295          61.33222682
Ar           42.59140868          46.83895496          30.71758018
Ar           29.43718433          38.16221451          15.01987772
Ar           23.38147210          27.16683142          24.01960211
     108
nfi=    4300 etot=         -2.06862424
Ar            7.47867035         -26.35394155         -17.95272692
Ar           -5.93118002          -1.18714390         -10.32913787
Ar           16.99240555          31.45259417          -4.54591634
Ar           44.82944504           4.04969476           7.19350897
Ar           18.23538327          37.67927471           7.51849528
Ar            5.07604647          33.68242227          29.79005328
Ar           18.89474977          31.05406978          25.13234834
Ar          -15.84570589          28.33857619          21.06788798
Ar            8.41842830          -0.20045919          22.69914145
Ar           23.51725411          22.70151366          31.45043842
Ar           17.64386400           6.92941740          55.23478445
Ar           16.96920410          28.63176187          41.41786800
Ar           21.54741197          29.12678197          19.12992782
Ar           -3.09057451          15.26040798         -13.72782260
Ar            2.15389303          31.12179526          17.64335003
Ar           31.04953159          38.01177274          28.09659973
Ar          -10.08430104          28.29043783          29.33328766
Ar            4.29282493          17.83205493          22.12097680
Ar           20.93745940          13.08320216          18.68792230
Ar           16.90970464          72.07780432          36.52133799
Ar           21.19762260          25.69918812          30.08621680
Ar           14.46854099          31.22970774          26.45795741
Ar           13.02702252          33.84607680          55.17001865
Ar           13.56516463          36.74267786          57.16605694
Ar           16.43023098          49.79491773           7.91683009
Ar           38.44443271          46.70419936           1.39331264
Ar           22.08542858          20.98742867          18.21207353
Ar           25.28648038          37.77934125          20.14515329
Ar           32.45574359          45.03701729          14.95129938
Ar           34.34360712          47.05589971          18.93854432
Ar            3.06329908          27.16814521          12.82448271
Ar            4.85861141          23.02730114          46.34820798
Ar           13.63767884          34.45215845          36.59086406
Ar           13.12897033          30.18125211          29.94896995
Ar           28.58537489          45.48054535          38.62553883
Ar            4.29727353          52.33177714          18.29949358
Ar           21.36929974         -10.05488186          13.89180443
Ar            5.13016616          27.29140298          -3.22262728
Ar           31.11747388          -6.92046380          23.65582368
Ar           24.96413524          34.46061862          16.37741176
Ar           50.84979045           1.22003290          30.22617332
Ar           69.50785657          11.12471589           4.28153455
Ar            9.25580877          -5.57003034          13.66032191
Ar            2.70269380         -10.85820139          15.07284320
Ar           11.53502024          26.62293823          31.89485826
Ar            7.55978858          25.10853876          35.75187970
Ar           -4.62309168           4.64657724          31.73232111
Ar           17.62878503          29.03321396          49.29171742
Ar           25.57921982          36.83529878          57.96665943
Ar           24.74855749          32.05233617         -11.52903449
Ar           20.80533403          25.07997859          17.25410131
Ar           29.93246183          25.42064209          16.06997004
Ar            8.40189291          25.50118756          53.42353854
Ar           22.20919753          32.79863544          28.04858067
Ar           38.10175823           8.45174382          35.82548334
Ar           27.04000023          21.41622226          30.39526772
Ar           37.36895994           5.31937626          31.65667667
Ar           28.68328121          45.66770996          23.55299353
Ar           43.58783969          21.05086447          29.81634061
Ar           30.50714603          44.94265165          53.37395936
Ar           22.01224053          38.44289943          22.43309785
Ar           21.63958749          30.06058615          22.67800968
Ar           12.05722305          33.72184908          24.77423722
Ar           14.11919976          29.41146524          20.41957483
Ar           16.10803538          32.41082548          22.67103319
Ar           32.32734411          43.90745925           5.48780294
Ar           42.49931745          23.61578595          32.07055770
Ar            4.57404899          37.26368067          27.08080508
Ar           19.09013109          34.54860974          22.90493135
Ar           33.92675199          24.14747680          50.88544694
Ar           20.23816998          32.68274297          54.24128553
Ar            6.78388920          20.95118138          49.60574630
Ar           29.27438646          17.44850839          15.58715705
Ar           33.00525227          10.51616573          21.98376857
Ar           50.02803524          34.81636170          25.84882509
Ar           36.96599798          28.35405975          20.24628304
Ar           32.00689524           6.65759427          26.18519656
Ar           27.07962461          11.64640350          20.51558385
Ar           40.53325565         -22.25504278          41.53720392
Ar           40.54902647           2.53509552          18.23274548
Ar           14.45853875          22.87656568          35.92784447
Ar           40.80701982          -7.68086940          27.34183889
Ar           20.49369144          16.15866200          41.90877844
Ar           41.13811484          54.86388018          43.46972131
Ar           45.42911308          26.96337109           1.41149586
Ar           51.02791709          31.69261072          18.89269461
Ar           41.73837897          13.37404059          11.49104700
Ar           30.22787564          15.20055886          28.76524121
Ar           35.76490545          31.43165687          -6.24891058
Ar           49.22699968          26.01572988          22.60604067
Ar           44.64726021          35.63522574          46.21059415
Ar           50.11856037          -1.88863881          40.97592101
Ar           32.60927638          15.56236183          15.19315850
Ar           20.70390849          48.37255987          32.99721692
Ar           42.88306430          28.60121253          31.05847922
Ar           32.12733693          24.72603174          25.95825058
Ar           21.91822765          28.83204617          -7.44837901
Ar           44.17190278          31.64542675          51.23546877
Ar           21.94884572          31.61117262          16.90731151
Ar           23.93845396          57.87052400          -6.16455884
Ar           23.95178841          24.77873455          19.72555692
Ar           52.54565714          57.68863424          21.80620965
Ar           39.05368531          52.19584176          14.49298456
Ar           38.87518112          31.20175692          20.50283243
Ar           66.55933526          31.29037657          60.45263243
Ar           43.47318917          47.09993637          31.09396122
Ar           29.45502238          38.22489897          14.10364384
Ar           23.29694920          27.01386687          22.86248103
     108
nfi=    4400 etot=         -2.98893856
Ar            7.11689771         -27.19534171         -18.63531933
Ar           -6.15069649          -0.69299180          -9.92597096
Ar           15.97936947          32.00713232          -4.34497243
Ar           45.74326528           3.93464142           6.75014181
